Indicator ID,Dimension List,Timeframe,Numeric Value,Missing Value Flag,Confidence Interval Low,Confidence Interval High,Standard Error,LocaleID,Locale,Locale Level,Locale State FIPS Code,Locale County FIPS Code,Locale County SSA Code,Locale HRR Code,Total,Age,Sex,Race Ethnicity,Income And Poverty Status,Educational Attainment,Health Insurance Status,Sexual Orientation,Marital Status,Family Type,Veteran Status,Country Of Birth,Disability Status,Obesity Status,Characteristic Of School Or Student,Other,Geography,Modifier1,Modifier2,Modifier3,Modifier4,Modifier5,Numerator,Denominator
159087833,"Total","2003-2009","11.3",,"10.2","12.5","0.6",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"401","35335"
159087834,"Aged 15-17 years (Of mother)","2003-2009","4.9",,"4.0","5.8","0.5",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"108","22109"
159087835,"Aged 18-19 years (Of mother)","2003-2009","22.2",,"19.6","24.7","1.3",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"293","13226"
159087836,"Hispanic or Latino (Of mother)","2003-2009","30.0",,"23.1","38.2","3.7",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"65","2169"
159087837,"White, non-Hispanic (Of mother)","2003-2009","8.7",,"7.7","9.8","0.5",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"256","29359"
159087838,"Black or African American, non-Hispanic (Of mother)","2003-2009","29.4",,"23.1","36.7","3.4",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"76","2589"
159087839,"Total","2003-2009","27.2",,"26.5","27.9","0.4",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"5766","212191"
159087840,"Aged 15-17 years (Of mother)","2003-2009","15.1",,"14.4","15.7","0.3",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1894","125726"
159087841,"Aged 18-19 years (Of mother)","2003-2009","44.8",,"43.4","46.2","0.7",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"3872","86465"
159087842,"Hispanic or Latino (Of mother)","2003-2009","72.6",,"69.8","75.4","1.4",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2641","36382"
159087843,"White, non-Hispanic (Of mother)","2003-2009","10.8",,"10.3","11.4","0.3",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1458","134805"
159087844,"Black or African American, non-Hispanic (Of mother)","2003-2009","48.3",,"45.9","50.6","1.2",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1624","33646"
159087845,"Total","2003-2009","24.8",,"23.6","26.1","0.6",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1553","62530"
159087846,"Aged 15-17 years (Of mother)","2003-2009","9.6",,"8.6","10.6","0.5",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"374","38947"
159087847,"Aged 18-19 years (Of mother)","2003-2009","50.0",,"47.1","52.8","1.5",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1179","23583"
159087848,"Hispanic or Latino (Of mother)","2003-2009","54.8",,"49.0","60.6","2.9",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"345","6297"
159087849,"White, non-Hispanic (Of mother)","2003-2009","19.6",,"18.4","20.8","0.6",414,"Connecticut - New London","County","09","9011",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"961","49018"
159087850,"Black or African American, non-Hispanic (Of mother)","2003-2009","45.4",,"39.1","51.7","3.2",414,"Connecticut - New London","County","09","9011",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"201","4428"
159087851,"Total","2003-2009","7.5",,"6.7","8.3","0.4",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"366","48887"
159087852,"Aged 15-17 years (Of mother)","2003-2009","4.2",,"3.3","5.1","0.5",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"84","20199"
159087853,"Aged 18-19 years (Of mother)","2003-2009","9.8",,"8.7","11.0","0.6",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"282","28688"
159087854,"Hispanic or Latino (Of mother)","2003-2009","16.6",,"11.9","22.7","2.6",415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"40","2403"
159087855,"White, non-Hispanic (Of mother)","2003-2009","6.7",,"6.0","7.5","0.4",415,"Connecticut - Tolland","County","09","9013",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"286","42489"
159087856,"Black or African American, non-Hispanic (Of mother)","2003-2009","16.1",,"10.8","23.2","3.0",415,"Connecticut - Tolland","County","09","9013",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"29","1796"
159087857,"Total","2003-2009","26.8",,"25.0","28.6","0.9",416,"Connecticut - Windham","County","09","9015",,,"Total",,,,,,,,,,,,,,,,,,,,,,"830","30943"
159087858,"Aged 15-17 years (Of mother)","2003-2009","13.9",,"12.2","15.7","0.9",416,"Connecticut - Windham","County","09","9015",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"239","17174"
159087859,"Aged 18-19 years (Of mother)","2003-2009","42.9",,"39.5","46.4","1.8",416,"Connecticut - Windham","County","09","9015",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"591","13769"
159087860,"Hispanic or Latino (Of mother)","2003-2009","78.8",,"69.4","88.3","4.8",416,"Connecticut - Windham","County","09","9015",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"265","3361"
159087861,"White, non-Hispanic (Of mother)","2003-2009","20.8",,"19.0","22.5","0.9",416,"Connecticut - Windham","County","09","9015",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"542","26114"
159087862,"Black or African American, non-Hispanic (Of mother)","2003-2009","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"16","896"
159182789,"Total","2008","22.6",,"21.8","23.4","0.4",9,"Connecticut","State","09","9",,,"Total",,,,,,,,,,,,,,,,,,,,,,"2789","123448"
159182790,"Aged 15-17 years (Of mother)","2008","11.3",,"10.5","12.0","0.4",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"846","74991"
159182791,"Aged 18-19 years (Of mother)","2008","40.1",,"38.3","41.9","0.9",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1943","48457"
159182798,"Aged 15-17 years; Hispanic or Latino (Of mother)","2008","38.5",,"35.0","41.9","1.8",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"476","12370"
159182792,"Aged 18-19 years; Hispanic or Latino (Of mother)","2008","109.3",,"102.1","116.6","3.7",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"877","8021"
159182800,"Aged 15-17 years; White, non-Hispanic (Of mother)","2008","3.6",,"3.1","4.1","0.3",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"183","50580"
159182797,"Aged 18-19 years; White, non-Hispanic (Of mother)","2008","18.1",,"16.6","19.5","0.8",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"576","31898"
159182796,"Aged 15-17 years; Black or African American, non-Hispanic (Of mother)","2008","19.4",,"16.6","22.2","1.4",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"184","9466"
159182799,"Aged 18-19 years; Black or African American, non-Hispanic (Of mother)","2008","71.7",,"65.2","78.1","3.3",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"474","6615"
159182793,"Hispanic or Latino (Of mother)","2008","66.4",,"62.8","69.9","1.8",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1353","20391"
159182794,"White, non-Hispanic (Of mother)","2008","9.2",,"8.5","9.9","0.3",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"759","82478"
159182795,"Black or African American, non-Hispanic (Of mother)","2008","40.9",,"37.8","44.0","1.6",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"658","16081"
159185159,"Total","2008","19.1",,"17.5","20.6","0.8",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"578","30318"
159185160,"Aged 15-17 years (Of mother)","2008","9.0",,"7.7","10.3","0.7",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"177","19696"
159185161,"Aged 18-19 years (Of mother)","2008","37.8",,"34.1","41.4","1.9",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"401","10622"
159185162,"Hispanic or Latino (Of mother)","2008","55.3",,"49.2","61.4","3.1",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"314","5680"
159185163,"White, non-Hispanic (Of mother)","2008","5.0",,"4.1","6.2","0.5",409,"Connecticut - Fairfield","County","09","9001",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"96","19023"
159185164,"Black or African American, non-Hispanic (Of mother)","2008","37.2",,"31.6","42.9","2.9",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"165","4430"
159185165,"Total","2008","29.4",,"27.5","31.3","1.0",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"893","30390"
159185166,"Aged 15-17 years (Of mother)","2008","14.4",,"12.7","16.1","0.9",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"274","18980"
159185167,"Aged 18-19 years (Of mother)","2008","54.3",,"50.0","58.5","2.2",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"619","11410"
159185168,"Hispanic or Latino (Of mother)","2008","82.6",,"75.5","89.7","3.6",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"517","6259"
159185169,"White, non-Hispanic (Of mother)","2008","9.0",,"7.6","10.3","0.7",410,"Connecticut - Hartford","County","09","9003",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"161","17972"
159185170,"Black or African American, non-Hispanic (Of mother)","2008","41.2",,"35.7","46.8","2.8",410,"Connecticut - Hartford","County","09","9003",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"210","5091"
159185171,"Total","2008","12.8",,"10.1","16.0","1.5",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"77","6011"
159185172,"Aged 15-17 years (Of mother)","2008","5.4",,"3.4","8.2","1.2",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"22","4075"
159185173,"Aged 18-19 years (Of mother)","2008","28.4",,"21.4","37.0","3.8",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"55","1936"
159185174,"Hispanic or Latino (Of mother)","2008","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"11","356"
159185175,"White, non-Hispanic (Of mother)","2008","10.9",,"8.3","14.0","1.4",411,"Connecticut - Litchfield","County","09","9005",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"59","5435"
159185176,"Black or African American, non-Hispanic (Of mother)","2008","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
159185177,"Total","2008","11.7",,"8.9","15.0","1.5",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"60","5139"
159185178,"Aged 15-17 years (Of mother)","2008","6.5",,"4.0","9.9","1.4",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"21","3249"
159185179,"Aged 18-19 years (Of mother)","2008","20.6",,"14.7","28.2","3.3",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"39","1890"
159185180,"Hispanic or Latino (Of mother)","2008","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"10","365"
159185181,"White, non-Hispanic (Of mother)","2008","9.5",,"6.8","12.9","1.5",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"40","4230"
159185182,"Black or African American, non-Hispanic (Of mother)","2008","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"10","362"
159185183,"Total","2008","26.2",,"24.4","28.0","0.9",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"813","31046"
159185184,"Aged 15-17 years (Of mother)","2008","14.8",,"13.0","16.6","0.9",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"268","18084"
159185185,"Aged 18-19 years (Of mother)","2008","42.0",,"38.5","45.6","1.8",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"545","12962"
159185186,"Hispanic or Latino (Of mother)","2008","69.9",,"63.1","76.7","3.5",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"407","5821"
159185187,"White, non-Hispanic (Of mother)","2008","8.6",,"7.3","10.0","0.7",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"165","19095"
159185188,"Black or African American, non-Hispanic (Of mother)","2008","46.7",,"40.8","52.7","3.0",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"236","5049"
159185189,"Total","2008","22.0",,"18.9","25.1","1.6",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"199","9044"
159185190,"Aged 15-17 years (Of mother)","2008","6.3",,"4.4","8.7","1.1",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"35","5579"
159185191,"Aged 18-19 years (Of mother)","2008","47.3",,"40.1","54.6","3.7",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"164","3465"
159185192,"Hispanic or Latino (Of mother)","2008","46.1",,"33.8","61.5","6.8",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"46","997"
159185193,"White, non-Hispanic (Of mother)","2008","17.4",,"14.3","20.5","1.6",414,"Connecticut - New London","County","09","9011",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"121","6947"
159185194,"Black or African American, non-Hispanic (Of mother)","2008","42.2",,"28.1","61.0","8.0",414,"Connecticut - New London","County","09","9011",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"28","663"
159185195,"Total","2008","6.6",,"4.8","8.8","1.0",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"46","6955"
159185196,"Aged 15-17 years (Of mother)","2008","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"12","2868"
159185197,"Aged 18-19 years (Of mother)","2008","8.3",,"5.8","11.6","1.4",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"34","4087"
159185198,"Hispanic or Latino (Of mother)","2008","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
159185199,"White, non-Hispanic (Of mother)","2008","6.0",,"4.2","8.3","1.0",415,"Connecticut - Tolland","County","09","9013",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"36","5985"
159185200,"Black or African American, non-Hispanic (Of mother)","2008","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
159185201,"Total","2008","27.1",,"22.3","31.8","2.4",416,"Connecticut - Windham","County","09","9015",,,"Total",,,,,,,,,,,,,,,,,,,,,,"123","4545"
159185202,"Aged 15-17 years (Of mother)","2008","15.0",,"10.6","20.7","2.5",416,"Connecticut - Windham","County","09","9015",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"37","2460"
159185203,"Aged 18-19 years (Of mother)","2008","41.2",,"33.0","50.9","4.4",416,"Connecticut - Windham","County","09","9015",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"86","2085"
159185204,"Hispanic or Latino (Of mother)","2008","77.9",,"56.2","105.3","12.0",416,"Connecticut - Windham","County","09","9015",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"42","539"
159185205,"White, non-Hispanic (Of mother)","2008","21.4",,"17.0","26.6","2.4",416,"Connecticut - Windham","County","09","9015",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"81","3791"
159185206,"Black or African American, non-Hispanic (Of mother)","2008","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
159143849,"Total","2006-2008","23.0",,"22.6","23.5","0.2",9,"Connecticut","State","09","9",,,"Total",,,,,,,,,,,,,,,,,,,,,,"8501","368819"
159143850,"Aged 15-17 years (Of mother)","2006-2008","11.6",,"11.2","12.1","0.2",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"2642","226908"
159143851,"Aged 18-19 years (Of mother)","2006-2008","41.3",,"40.2","42.3","0.5",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"5859","141911"
159143858,"Aged 15-17 years; Hispanic or Latino (Of mother)","2006-2008","39.2",,"37.2","41.3","1.0",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1404","35784"
159143852,"Aged 18-19 years; Hispanic or Latino (Of mother)","2006-2008","111.6",,"107.2","115.9","2.2",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2543","22793"
159143860,"Aged 15-17 years; White, non-Hispanic (Of mother)","2006-2008","3.8",,"3.5","4.1","0.2",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"591","154965"
159143857,"Aged 18-19 years; White, non-Hispanic (Of mother)","2006-2008","19.5",,"18.6","20.4","0.5",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1851","94747"
159143856,"Aged 15-17 years; Black or African American, non-Hispanic (Of mother)","2006-2008","22.1",,"20.3","23.8","0.9",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"632","28655"
159143859,"Aged 18-19 years; Black or African American, non-Hispanic (Of mother)","2006-2008","75.0",,"71.1","78.9","2.0",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1401","18677"
159143853,"Hispanic or Latino (Of mother)","2006-2008","67.4",,"65.3","69.5","1.1",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"3947","58577"
159143854,"White, non-Hispanic (Of mother)","2006-2008","9.8",,"9.4","10.2","0.2",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"2442","249712"
159143855,"Black or African American, non-Hispanic (Of mother)","2006-2008","43.0",,"41.1","44.8","1.0",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"2033","47332"
159146219,"Total","2006-2008","20.0",,"19.1","21.0","0.5",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1804","90012"
159146220,"Aged 15-17 years (Of mother)","2006-2008","9.6",,"8.8","10.4","0.4",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"567","59142"
159146221,"Aged 18-19 years (Of mother)","2006-2008","40.1",,"37.8","42.3","1.1",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1237","30870"
159146222,"Hispanic or Latino (Of mother)","2006-2008","58.8",,"55.1","62.6","1.9",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"965","16400"
159146223,"White, non-Hispanic (Of mother)","2006-2008","5.5",,"4.9","6.1","0.3",409,"Connecticut - Fairfield","County","09","9001",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"313","57049"
159146224,"Black or African American, non-Hispanic (Of mother)","2006-2008","39.4",,"36.0","42.9","1.7",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"515","13055"
159146225,"Total","2006-2008","28.9",,"27.8","30.0","0.6",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"2625","90728"
159146226,"Aged 15-17 years (Of mother)","2006-2008","14.6",,"13.6","15.6","0.5",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"834","57206"
159146227,"Aged 18-19 years (Of mother)","2006-2008","53.4",,"51.0","55.9","1.3",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1791","33522"
159146228,"Hispanic or Latino (Of mother)","2006-2008","80.1",,"75.9","84.2","2.1",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1449","18097"
159146229,"White, non-Hispanic (Of mother)","2006-2008","9.7",,"8.9","10.5","0.4",410,"Connecticut - Hartford","County","09","9003",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"530","54740"
159146230,"Black or African American, non-Hispanic (Of mother)","2006-2008","42.3",,"38.9","45.6","1.7",410,"Connecticut - Hartford","County","09","9003",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"626","14816"
159146231,"Total","2006-2008","13.1",,"11.5","14.8","0.9",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"239","18187"
159146232,"Aged 15-17 years (Of mother)","2006-2008","5.3",,"4.1","6.8","0.7",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"67","12525"
159146233,"Aged 18-19 years (Of mother)","2006-2008","30.4",,"25.8","34.9","2.3",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"172","5662"
159146234,"Hispanic or Latino (Of mother)","2006-2008","33.0",,"22.9","46.2","5.7",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"34","1029"
159146235,"White, non-Hispanic (Of mother)","2006-2008","11.5",,"9.9","13.2","0.8",411,"Connecticut - Litchfield","County","09","9005",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"190","16468"
159146236,"Black or African American, non-Hispanic (Of mother)","2006-2008","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"13","287"
159146237,"Total","2006-2008","11.7",,"10.0","13.4","0.9",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"181","15433"
159146238,"Aged 15-17 years (Of mother)","2006-2008","5.6",,"4.2","7.3","0.8",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"55","9786"
159146239,"Aged 18-19 years (Of mother)","2006-2008","22.3",,"18.4","26.2","2.0",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"126","5647"
159146240,"Hispanic or Latino (Of mother)","2006-2008","31.1",,"21.1","44.1","5.6",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"31","997"
